sample,morph_closing_added_r21,morph_closing_added_r13,morph_opening_removed_r8,lacunarity_box10,autocorr_radial_mean,autocorr_drop_010,autocorr_drop_020,autocorr_drop_050,glcm_correlation_mean,fft_low_power,fft_mid_low_ratio,fft_spectral_entropy,local_entropy_mean_r5,local_entropy_p90_r5,local_std_p90_w9,grad_p99,grad_std,haar_detail_mean,laplace_mean_abs
IMG_6351.png,91.57079315185547,76.32917785644531,64.68548583984375,0.21183595061302185,0.028888776898384094,12.0,5.0,2.0,0.3422997639995684,1286213632.0,0.14717286825180054,12.428739547729492,4.435013001759512,4.760155595746335,44.74424362182617,484.02117919921875,103.42264556884766,484.8829650878906,49.71380615234375
IMG_5962.png,115.02459716796875,88.69774627685547,68.02503204345703,0.12695759534835815,0.014953396283090115,5.0,4.0,2.0,0.25308262623217265,1015595328.0,0.20407162606716156,13.104703903198242,4.3112639737277005,4.590583527925228,46.858238220214844,531.9967041015625,112.2557144165039,565.6737060546875,56.899513244628906
IMG_5963.png,95.54342651367188,72.3185806274414,62.118743896484375,0.13567200303077698,0.019547443836927414,6.0,4.0,2.0,0.3194037379123856,1272680448.0,0.1440824419260025,12.344717979431152,4.433646220695026,4.776043947324151,45.82646179199219,498.7188415527344,103.72960662841797,361.1670837402344,36.78507614135742
IMG_5964.png,91.1132583618164,71.2830810546875,60.96986770629883,0.1517806053161621,0.019481349736452103,6.0,4.0,3.0,0.33495007013484435,1386404352.0,0.13225476443767548,12.092281341552734,4.3928057771838205,4.7546200276511925,46.169639587402344,492.79815673828125,101.26065063476562,307.3826599121094,31.789899826049805
IMG_5965.png,104.89030456542969,82.30445098876953,66.42904663085938,0.12029442191123962,0.015505813993513584,5.0,4.0,2.0,0.2567074576918274,1028356736.0,0.17952875792980194,13.116386413574219,4.445899450624022,4.744386429832544,45.80183029174805,524.0138549804688,110.44568634033203,564.6813354492188,57.055564880371094
IMG_5854.png,97.76293182373047,80.49589538574219,69.30313110351562,0.1038370132446289,0.013750068843364716,5.0,4.0,2.0,0.2703050022529393,1181827456.0,0.1895500123500824,12.7323637008667,4.530663688155227,4.798985805965183,46.85332489013672,496.412109375,107.04259490966797,474.2934875488281,46.86878204345703
IMG_5855.png,93.05215454101562,74.95390319824219,65.23625183105469,0.13467466831207275,0.01799984835088253,5.0,4.0,2.0,0.3150226924894205,1389069440.0,0.14948579668998718,12.272842407226562,4.478449512911322,4.7868814850843675,46.650413513183594,475.0789489746094,101.84396362304688,361.8251647949219,35.59809494018555
IMG_5856.png,91.45266723632812,74.69718933105469,67.27750396728516,0.13891145586967468,0.016202572733163834,5.0,4.0,2.0,0.3020673020817304,1350344192.0,0.15493914484977722,12.358656883239746,4.66848717216355,4.9642213366473324,46.603092193603516,482.2364501953125,104.422119140625,381.0137023925781,37.45145034790039
IMG_5857.png,91.21217346191406,73.47160339355469,64.4181900024414,0.1475631296634674,0.02121199108660221,6.0,4.0,3.0,0.3276375469338055,1447905792.0,0.13931642472743988,12.134822845458984,4.473221715252047,4.785363546116292,46.097877502441406,462.4478454589844,99.2294921875,340.9365234375,33.63911056518555
IMG_6288.png,105.7597885131836,89.74525451660156,75.75757598876953,0.09047858417034149,0.010432389564812183,4.0,3.0,2.0,0.21312226991236435,871281152.0,0.2820090353488922,13.436756134033203,4.29132739592995,4.527380867693577,46.78034210205078,511.43133544921875,111.57727813720703,693.6201171875,65.34251403808594
IMG_6289.png,103.05299377441406,87.50253295898438,76.73959350585938,0.0863732174038887,0.010065031237900257,4.0,3.0,2.0,0.21229913435140482,887892032.0,0.2658395767211914,13.477376937866211,4.586035123298608,4.816639834536702,46.86162567138672,510.7308349609375,111.36083984375,716.3151245117188,67.07987976074219
IMG_6290.png,101.1866226196289,85.81592559814453,77.291015625,0.0987112894654274,0.011146930046379566,4.0,3.0,2.0,0.2230545649350534,894136192.0,0.280852347612381,13.325967788696289,4.513862257625089,4.759829508503262,47.075225830078125,512.5309448242188,112.11026000976562,651.31982421875,61.6224479675293
IMG_6291.png,100.1094741821289,84.2442398071289,75.73896026611328,0.10985676944255829,0.011282935738563538,4.0,3.0,2.0,0.23900937415978335,984079936.0,0.25495612621307373,13.158878326416016,4.457548251964101,4.7176605404945136,47.26820373535156,510.0269775390625,111.34622955322266,603.404052734375,56.347415924072266
IMG_6176.png,100.17516326904297,81.13851165771484,71.71946716308594,0.09948735684156418,0.013652520254254341,5.0,3.0,2.0,0.24980139671439922,1027892288.0,0.21624639630317688,13.08076286315918,4.5366159015857495,4.795002052920322,46.06208801269531,510.28765869140625,110.54723358154297,575.3267822265625,54.9849739074707
IMG_6177.png,97.81080627441406,75.31816101074219,66.9276123046875,0.13680078089237213,0.01582174003124237,5.0,4.0,2.0,0.304224624354731,1235761920.0,0.1766870766878128,12.443825721740723,4.370208523094469,4.677597423237272,45.90248489379883,476.4451904296875,102.70689392089844,398.19647216796875,38.92450714111328
IMG_6178.png,95.80195617675781,76.48698425292969,67.5595932006836,0.1331493854522705,0.015198459848761559,5.0,4.0,2.0,0.29403942096929053,1257381376.0,0.17289508879184723,12.481466293334961,4.43399383355444,4.739248268418643,46.77622985839844,487.0179748535156,104.93424987792969,409.708251953125,39.185585021972656
IMG_6179.png,106.28954315185547,86.6230697631836,73.802734375,0.09503035247325897,0.011206506751477718,4.0,3.0,2.0,0.2211077356869214,913692544.0,0.24657182395458221,13.403154373168945,4.638621109362588,4.869042250912187,46.45805358886719,510.77685546875,110.83816528320312,674.1525268554688,65.14472961425781
IMG_6317.png,89.19971466064453,70.11953735351562,57.08669662475586,0.2485329508781433,0.04276030883193016,13.0,7.0,3.0,0.40099443901439463,1616388864.0,0.10236485302448273,11.804723739624023,4.03451292777269,4.421132683782634,44.165382385253906,450.92181396484375,96.70858001708984,341.7532958984375,37.08334732055664
